NUM;NAME;RAJD;DECJD;P0;DM;
# Generated 2015-09-02 using ATNF Pulsar Catalogue web form
# Used "Short csv without errors" output
# Conditions "DM > 0 && P0 > 0"
# Return fields Name, RaJD, DecJD, P0, DM
# Removed second line (units) from resulting output
# Changed "#" in first line to "NUM"
2277;J2017+59;304.500000;59.216667;0.403619;61.00;
2278;B2016+28;304.515972;28.665059;0.557953;14.17;
2279;J2018+3431;304.721650;34.516808;0.387664;222.35;
2280;J2019+2425;304.883121;24.420918;0.003935;17.20;
2281;J2021+3651;305.272750;36.851333;0.103741;367.50;
2282;B2020+28;305.654446;28.906418;0.343402;24.64;
2283;J2022+3842;305.590371;38.704117;0.048579;429.10;
2284;B2021+51;305.707804;51.913954;0.529197;22.65;
2285;B2022+50;305.924761;50.626349;0.372619;33.02;
2286;J2024+48;306.000000;48.000000;1.262000;99.00;
2287;B2025+21;306.819542;21.767897;0.398173;96.80;
2288;J2027+4557;306.817638;45.965856;1.099651;229.59;
2289;J2027+74;307.000000;74.783333;0.515229;11.00;
2290;B2027+37;307.349469;37.735601;1.216805;190.66;
2291;B2028+22;307.668525;22.472729;0.630513;71.83;
2292;J2030+3641;307.501088;36.690875;0.200129;246.00;
2293;J2030+55;307.500000;55.000000;0.579000;60.00;
2294;J2032+4127;308.054613;41.456767;0.143250;114.65;
2295;J2033+0042;308.379625;0.706111;5.013398;37.84;
2296;J2033+1734;308.364655;17.582955;0.005949;25.08;
2297;J2033-1938;308.480833;-19.649722;1.281719;23.47;
2298;J2036+2835;309.193179;28.586233;1.358727;99.00;
2299;B2034+19;309.310583;19.715083;2.074377;36.00;
2300;B2035+36;309.364336;36.356694;0.618715;93.56;
2301;J2038+35;309.500000;35.000000;0.160000;58.00;
2302;J2038-3816;309.725792;-38.269972;1.577286;33.96;
2303;B2036+53;309.513199;53.320228;1.424568;160.10;
2304;J2040+1657;310.074437;16.958461;0.865606;50.70;
2305;J2043+1711;310.837013;17.191374;0.002380;20.71;
2306;J2043+2740;310.931250;27.682222;0.096131;21.00;
2307;J2043+7045;310.750000;70.750000;0.588000;57.00;
2308;J2044+4614;311.245000;46.248333;1.392715;315.40;
2309;J2045+0912;311.447266;9.208100;0.395555;31.78;
2310;B2043-04;311.500654;-4.357222;1.546938;35.80;
2311;B2044+15;311.663954;15.676003;1.138286;39.84;
2312;B2045+56;311.694205;57.143636;0.476735;101.81;
2313;J2047+1053;311.750000;10.883333;0.004290;34.60;
2314;J2047+5029;311.977667;50.493936;0.445945;107.68;
2315;B2045-16;312.148503;-16.279043;1.961572;11.46;
2316;J2048+2255;312.191117;22.918142;0.283901;68.80;
2317;J2050+13;312.500000;13.016667;1.220000;60.00;
2318;J2051-0827;312.781310;-8.460499;0.004509;20.74;
2319;B2048-72;313.446417;-72.011722;0.341336;17.30;
2320;B2053+21;313.913133;22.157560;0.815181;36.36;
2321;B2053+36;313.880634;36.505964;0.221508;97.31;
2322;J2102+38;315.500000;38.000000;1.190000;85.00;
2323;J2105+28;316.500000;28.483333;0.405737;62.40;
2324;J2105+6223;316.302917;62.384722;2.304879;50.75;
2325;J2108-3429;317.127042;-34.493861;1.423102;30.22;
2326;B2106+44;317.085342;44.696908;0.414871;139.83;
2327;J2111+2106;317.888042;21.101944;3.953853;59.74;
2328;J2111+40;317.750000;40.000000;4.061000;120.00;
2329;B2110+27;318.268290;27.900636;1.202852;25.11;
2330;B2111+46;318.351281;46.735750;1.014685;141.26;
2331;J2113+67;318.500000;67.033333;0.552170;55.10;
2332;B2113+14;319.057300;14.239178;0.440153;56.15;
2333;J2122+54;320.750000;54.550000;0.138866;31.70;
2334;B2122+13;321.194060;14.122039;0.694053;30.12;
2335;J2124-3358;321.182723;-33.979074;0.004931;4.60;
2336;B2123-67;321.880333;-66.807806;0.325771;35.00;
2337;J2129-04;322.250000;-4.000000;0.007620;16.90;
2338;B2127+11A;322.492694;12.167009;0.110665;67.31;
2339;B2127+11B;322.494300;12.166753;0.056133;67.69;
2340;B2127+11C;322.505018;12.177280;0.030529;67.13;
2341;B2127+11D;322.492808;12.166594;0.004803;67.30;
2342;B2127+11E;322.492446;12.169064;0.004651;66.51;
2343;B2127+11F;322.488242;12.167475;0.004027;65.52;
2344;B2127+11G;322.491458;12.165917;0.037660;66.40;
2345;B2127+11H;322.492433;12.166508;0.006743;67.15;
2346;J2129-5721;322.344856;-57.353944;0.003726;31.85;
2347;J2136-1606;324.000917;-16.103611;1.227235;18.48;
2348;J2137+64;324.250000;64.316667;1.750870;106.00;
2349;J2138+4911;324.500000;49.183333;0.696000;168.00;
2350;J2139+00;324.925000;0.600000;0.312470;36.00;
2351;J2139+2242;324.862083;22.711667;1.083514;44.10;
2352;J2140-2310A;325.093359;-23.180220;0.011019;25.06;
2353;J2140-2310B;325.091667;-23.179722;0.012986;25.09;
2354;J2144-3933;326.050252;-39.565801;8.509827;3.35;
2355;J2145-0750;326.460267;-7.838456;0.016052;9.00;
2356;B2148+63;327.494125;63.495417;0.380140;128.00;
2357;B2148+52;327.657222;52.797118;0.332206;148.93;
2358;J2151+2315;327.870417;23.253556;0.593534;23.60;
2359;J2155+2813;328.815917;28.220028;1.609020;77.40;
2360;B2152-31;328.806711;-31.315189;1.030002;14.85;
2361;B2151-56;328.755833;-56.699167;1.373654;14.00;
2362;J2156+2618;329.098767;26.308464;0.498149;48.80;
2363;B2154+40;329.257706;40.296107;1.525266;70.86;
2364;J2203+50;330.750000;50.000000;0.745000;79.00;
2365;J2204+27;331.166667;27.033333;0.084700;35.00;
2366;J2205+1444;331.321863;14.742028;0.938014;36.72;
2367;J2206+6151;331.575496;61.866139;0.322674;167.00;
2368;J2207+40;331.750000;40.950000;0.636985;12.00;
2369;J2208+5500;332.098833;55.002336;0.933161;101.03;
2370;J2210+57;332.750000;57.483333;2.057430;189.43;
2371;B2210+29;333.097285;29.551581;1.004593;74.50;
2372;J2213+53;333.250000;53.000000;0.751000;161.00;
2373;J2214+3000;333.661858;30.010621;0.003119;22.56;
2374;J2215+1538;333.915221;15.643022;0.374196;29.26;
2375;J2215+5135;333.886167;51.593458;0.002610;69.20;
2376;J2216+5759;334.021750;57.998250;0.419102;176.00;
2377;J2217+5733;334.479292;57.551111;1.056844;162.75;
2378;B2217+47;334.950579;47.914981;0.538469;43.52;
2379;J2222-0137;335.524871;-1.621035;0.032818;3.28;
2380;J2222+2923;335.763434;29.399624;0.281399;49.38;
2381;J2222+5602;335.500000;56.000000;1.336000;168.00;
2382;J2225+35;336.200000;35.500000;0.940000;51.80;
2383;B2224+65;336.469671;65.593217;0.682542;36.08;
2384;J2227+30;336.875000;30.600000;0.842408;33.00;
2385;J2229+2643;337.462027;26.732718;0.002978;23.02;
2386;J2229+6114;337.272000;61.235917;0.051624;204.97;
2387;B2227+61;337.424312;62.093339;0.443055;124.61;
2388;J2229+64;337.250000;64.966667;1.893120;194.00;
2389;J2234+06;338.591667;6.183333;0.003600;11.00;
2390;J2234+2114;338.736000;21.238556;1.358745;35.08;
2391;J2235+1506;338.932084;15.113628;0.059767;18.09;
2392;J2236-5527;339.216046;-55.463565;0.006908;20.00;
2393;J2238+6021;339.500000;60.350000;3.070000;182.00;
2394;J2240+5832;340.178913;58.543756;0.139935;263.50;
2395;J2241-5236;340.425077;-52.610063;0.002187;11.41;
2396;B2241+69;340.735027;69.847817;1.664501;40.74;
2397;J2243+1518;340.790700;15.306975;0.596799;39.83;
2398;J2243+69;341.000000;69.666667;0.855405;68.00;
2399;J2244+63;341.000000;63.000000;0.461000;92.00;
2400;J2248-0101;342.112103;-1.030024;0.477233;29.05;
2401;J2253+1516;343.310554;15.277175;0.792236;29.18;
2402;J2256-1024;344.234958;-10.409547;0.002290;13.80;
2403;B2255+58;344.490601;59.154121;0.368246;151.08;
2404;J2302+4442;345.695748;44.706136;0.005192;13.76;
2405;J2302+6028;345.546667;60.466728;1.206404;156.70;
2406;B2303+30;346.493017;31.000489;1.575886;49.54;
2407;B2303+46;346.482675;47.129256;1.066371;62.06;
2408;J2307+2225;346.922033;22.430589;0.535829;7.08;
2409;B2306+55;347.057592;55.793342;0.475068;46.54;
2410;J2311+67;347.750000;67.083333;1.944700;97.10;
2411;B2310+42;348.285920;42.886956;0.349434;17.28;
2412;J2315+58;348.750000;58.000000;1.061000;74.00;
2413;J2316+64;349.000000;64.000000;0.216000;248.00;
2414;J2316+69;349.250000;69.200000;0.813386;71.00;
2415;J2317+1439;349.288488;14.658672;0.003445;21.91;
2416;B2315+21;349.490952;21.830009;1.444653;20.91;
2417;J2319+6411;349.896708;64.190488;0.216018;246.00;
2418;B2319+60;350.480058;60.408532;2.256488;94.59;
2419;J2322+2057;350.593150;20.950816;0.004808;13.37;
2420;B2321-61;351.112417;-60.901694;2.347486;14.00;
2421;J2325-0530;351.313750;-5.510556;0.868735;14.97;
2422;B2323+63;351.305534;63.281194;1.436310;197.37;
2423;B2324+60;351.744572;61.226797;0.233652;122.61;
2424;J2326+6141;351.500000;61.000000;0.790000;33.00;
2425;J2329+16;352.458333;16.950000;0.632100;31.00;
2426;B2327-20;352.612021;-20.091564;1.643622;8.46;
2427;J2333+6145;353.331033;61.758358;0.756899;125.00;
2428;B2334+61;354.274008;61.850425;0.495370;58.41;
2429;J2340+08;355.187500;8.550000;0.303300;24.00;
2430;J2343+6221;355.750000;62.350000;1.799000;117.00;
2431;J2346-0609;356.710225;-6.166525;1.181463;22.50;
2432;J2352+65;358.000000;65.000000;1.164000;152.00;
2433;J2353+85;358.500000;85.566667;1.011691;38.00;
2434;B2351+61;358.519683;61.929664;0.944784;94.66;
